"","X","position","company","location","date","source","url","query","experience","computer.science","engineering","phd","bachelor","quantitative","physics","statistics","bioinformatics","master","software.engineering","econometrics","b2b","python","java","c","r","programming","matlab","sql","sas","unix","shell","ruby","perl","scala","javascript","tableau","spss","d3","machine.learning","visualization","algorithm","predictive.modelling","data.mining","optimization","database","classification","statistical","natural.language","project.management","hypotheses","web","distributed","communication","marketing","big.data","spark","hadoop","hive","nosql","mapreduce","zookeeper","pig","mahout","hbase","cloud","maths","degree","business","programming.1","stat","statlang","system","visualization.1","bigdataskills","database.1","ml","res"
"91",90,"Data Analyst - Redmond, WA","Zodiac Solutions Inc.","Redmond,WA","Tue, 05 Jul 2016 21:28:40 GMT","indeed","http://www.indeed.com/viewjob?jk=40088938e7b0daa9&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,2.40670189873108,0,0,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,4.94700093916411,7.99119567787941,2.64756181505171,0,0,0,2.43424564798511,0,2
"92",91,"Data Analytics Analyst","BNP Paribas","San Ramon,CA","Thu, 30 Jun 2016 06:59:31 GMT","indeed","http://www.indeed.com/viewjob?jk=fe04c7f07ea7e763&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.54029904043303,0,2.74893052482177,0,0,0,2.43424564798511,0,1
"93",92,"Access Data Analyst","Facebook","Menlo Park,CA","Tue, 14 Jun 2016 00:02:17 GMT","indeed","http://www.indeed.com/viewjob?jk=f07c93f44615fb5b&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,0,0,0,2.75321988790588,3.29782709369338,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,3.34568770934182,2.43424564798511,2.74893052482177,0,0,0,0,2.84664157306811,0,3.02206520019846,3.36288973944944,0,0,2.92555564317258,0,0,0,0,0,0,2.58620322732407,0,0,0,0,0,2.13946460159813,0,0,0,0,3.11548688536069,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,5.38694061350115,13.8752259988969,12.1050697886647,0,5.94762084337104,5.96212845842881,2.43424564798511,0,3
"94",93,"Temporary Data Analyst","Stanford University","Stanford,CA","Fri, 01 Jul 2016 01:06:36 GMT","indeed","http://www.indeed.com/viewjob?jk=ad5a0a01b96e8160&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,0,2.40670189873108,0,2.38724908530888,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93527906011018,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,5.36667003037081,0,0,0,0,2.51654012945688,2.93527906011018,2
"95",94,"JUNIOR DATA ANALYST","Cares Community Health","Sacramento,CA","Tue, 12 Jul 2016 01:26:11 GMT","indeed","http://www.indeed.com/viewjob?jk=8e346f9a3368e78b&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,0,0,0,4.95078577744198,0,1
"96",95,"Data Analyst Miami, FL - Headquarters","Brand Institute, Inc","Miami,FL","Fri, 08 Jul 2016 17:01:14 GMT","indeed","http://www.indeed.com/viewjob?jk=a7edde104ad58b03&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,0,0,2.38724908530888,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,2.7404768373349,2.85609781406256,2.64756181505171,0,0,2.43424564798511,2.74893052482177,0,0,0,0,0,0,3.02206520019846,3.36288973944944,0,0,0,0,0,2.93527906011018,0,2.51654012945688,0,2.58620322732407,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,8.13687369183049,7.95287325769488,8.75938207932292,2.46420887136255,5.48627407156101,0,4.95078577744198,2.93527906011018,3
"97",96,"Data Analyst / Jr. Programmer","Advanced Communications Group","Boynton Beach,FL","Mon, 11 Jul 2016 17:27:33 GMT","indeed","http://www.indeed.com/viewjob?jk=5ca7fbc2ee11710a&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.54029904043303,0,0,2.46420887136255,2.46420887136255,0,4.95078577744198,0,1
"98",97,"Business Data Analyst","Just Energy","Houston,TX","Thu, 23 Jun 2016 21:34:25 GMT","indeed","http://www.indeed.com/viewjob?jk=dc62413a6a5b27db&qd=LsVW8c0iEXRzkb9K4S0fffhNLhk17tz2W_xrIO9DOIbUqnjJEP-iHPxFOC-2stlCTYbOrFiFeGYXZxzATHsckXc-wpMSPkxTMotLHDEJacqDBfhE8IgzO_q_LQgY-_NZ&indpubnum=9207766499679789&atk=1anf8ifnpbukpehr","dataanalyst",NA,2.54029904043303,2.40670189873108,0,0,2.75321988790588,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93527906011018,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,4.94700093916411,5.37774553541448,0,0,0,0,4.95078577744198,2.93527906011018,2
"99",98,"Business Analyst","Adobe","San Jose,CA","Thu, 30 Jun 2016 02:04:32 GMT","indeed","http://www.indeed.com/viewjob?jk=bb30b489be3c48cf&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,3.02206520019846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.84664157306811,0,0,0,3.02206520019846,5.65128348047123,0,0,1
"100",99,"Business Analyst - Juvenile","Sacramento Superior Court","Sacramento,CA","Wed, 29 Jun 2016 00:19:26 GMT","indeed","http://www.indeed.com/viewjob?jk=65836c0a9d2bb38c&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58620322732407,0,2.78798199416509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.78798199416509,2.40670189873108,2.58620322732407,0,0,0,0,0,0,1
"101",100,"Business Systems Integration Analyst, Legal Applications","Google","Mountain View,CA","Tue, 05 Jul 2016 16:09:13 GMT","indeed","http://www.indeed.com/viewjob?jk=7e61bf1caedabfed&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.25334347179919,2.92395603001279,0,0,0,2.84664157306811,0,2.92395603001279,1
"102",101,"Business Analyst - Services Operations Enablement","Cisco Systems, Inc.","San Jose,CA","Tue, 28 Jun 2016 00:10:34 GMT","indeed","http://www.indeed.com/viewjob?jk=c943a18dc51052b4&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,2.78798199416509,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.78798199416509,0,2.92395603001279,0,0,0,5.7334145614477,0,2.92395603001279,1
"103",102,"Business Analyst, Google Technical Operations, Partners Operations","Google","Mountain View,CA","Tue, 05 Jul 2016 16:00:05 GMT","indeed","http://www.indeed.com/viewjob?jk=d856c5d9b27d9a5e&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,0,2.75321988790588,0,0,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,0,0,3.31320195526033,0,0,0,0,0,0,0,0,0,0,0,2.58620322732407,0,2.78798199416509,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,8.74103088392713,5.33942311522995,5.33491390638362,2.46420887136255,5.77741082662288,0,2.43424564798511,0,2
"104",103,"IT Business Analyst","Tesla Motors","Fremont,CA","Thu, 30 Jun 2016 07:47:54 GMT","indeed","http://www.indeed.com/viewjob?jk=1bd04931b911fbd0&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"105",104,"Business Analyst, Legal Operations, YouTube","Google","San Bruno,CA","Tue, 05 Jul 2016 16:05:41 GMT","indeed","http://www.indeed.com/viewjob?jk=e27a6b9116115f80&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,2.54029904043303,2.40670189873108,0,0,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,2.68735209133191,0,0,2.64756181505171,0,0,2.43424564798511,0,0,0,0,0,0,0,0,3.36288973944944,0,2.70821741091505,2.92555564317258,0,0,0,2.92395603001279,0,0,2.58620322732407,0,0,0,0,0,0,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.48288499704282,7.63435303049602,10.8768292877077,8.69780364583306,0,2.92555564317258,0,2.43424564798511,5.63217344092784,3
"106",105,"Business Analyst","Cisco Systems, Inc.","San Jose,CA","Tue, 28 Jun 2016 00:10:35 GMT","indeed","http://www.indeed.com/viewjob?jk=ac74696c9d58cf26&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,2.78798199416509,0,0,0,0,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.78798199416509,0,2.92395603001279,0,0,0,5.7334145614477,0,2.92395603001279,1
"107",106,"Business Analyst (Airline Domain) - Full Time / Contract with MINDTREE","Mindtree Limited","","Sun, 10 Jul 2016 14:39:08 GMT","indeed","http://www.indeed.com/viewjob?jk=838c1de201f26365&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"108",107,"Business Analyst (Full Time) - United States","Cisco Systems, Inc.","San Jose,CA","Fri, 10 Jun 2016 23:13:04 GMT","indeed","http://www.indeed.com/viewjob?jk=ccf09fb6b475b599&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,2.6245256475086,1.9754280040979,2.13946460159813,2.40670189873108,2.6245256475086,0,0,0,5.7334145614477,0,0,1
"110",109,"Entry Level Business Analyst","nazama management services","Dallas,TX","Tue, 05 Jul 2016 21:05:34 GMT","indeed","http://www.indeed.com/viewjob?jk=1ed32eadca8428fe&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,2.51654012945688,0,1
"111",110,"Entry Level Business Analyst","nazama management services","Bayonne,NJ","Tue, 05 Jul 2016 21:11:25 GMT","indeed","http://www.indeed.com/viewjob?jk=4c9b4a734c81a656&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"112",111,"Senior Business Analyst (f/m)","Tyco","","Thu, 23 Jun 2016 12:22:03 GMT","indeed","http://www.indeed.com/viewjob?jk=378378688765274b&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,0,0,0,0,0,1
"113",112,"Business Analyst","HermÃ¨s","New York,NY","Sat, 25 Jun 2016 01:47:40 GMT","indeed","http://www.indeed.com/viewjob?jk=dc5a4935cacdfd90&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,4.94700093916411,0,0,0,0,0,2.51654012945688,0,1
"114",113,"Business Analyst (Entry-Mid-Level)","Xpanxion, LLC","Alpharetta,GA","Wed, 06 Jul 2016 20:38:16 GMT","indeed","http://www.indeed.com/viewjob?jk=52caa5a22d98542a&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,4.94700093916411,0,0,0,0,0,0,0,1
"115",114,"Business Analyst","Qatar Airways","New York,NY","Wed, 29 Jun 2016 09:09:54 GMT","indeed","http://www.indeed.com/viewjob?jk=156c1b4a0f5cfaf9&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,2.58620322732407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58620322732407,0,0,0,0,2.51654012945688,0,1
"116",115,"Business Analyst (HighJump/WMS)","Vitacost.com","Boca Raton,FL","Wed, 06 Jul 2016 18:46:15 GMT","indeed","http://www.indeed.com/viewjob?jk=4525a6eb6d16c135&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,2.43424564798511,0,1
"117",116,"Sr. Business Analyst","Capital One","New York,NY","Fri, 15 Apr 2016 01:31:03 GMT","indeed","http://www.indeed.com/viewjob?jk=17bab55001cb3d85&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,2.75321988790588,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58620322732407,0,0,3.58767292240484,0,3.10325242894368,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,0,8.92709603763479,0,0,0,3.10325242894368,2.43424564798511,0,2
"118",117,"Business Analyst - Veteran's Health Administration - 100% Telecommte","Intelligent Waves","","Sat, 02 Jul 2016 00:42:58 GMT","indeed","http://www.indeed.com/viewjob?jk=1164321096b2ef68&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,4.94700093916411,2.6245256475086,0,0,0,0,0,0,1
"121",120,"Business Analyst â€“ Mobile ApplicationsÂ - North America","Caresoft","Lisle,IL","Sun, 10 Jul 2016 07:39:03 GMT","indeed","http://www.indeed.com/viewjob?jk=2eb9fcd39f1db712&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"122",121,"Process Analyst","Canon","Melville,NY","Sat, 02 Jul 2016 09:31:09 GMT","indeed","http://www.indeed.com/viewjob?jk=d7dbb62c0c954847&qd=LsVW8c0iEXRzkb9K4S0ffZT0BnY_bwxFpWACE_LjkG_UASp-B7gyv5VQyafjd6-LYTnD1lS6Uyw-e6qssAWUavejwT37uBxtydyUUn4NM3Eep6I5-twM7jC8td-9rGTG&indpubnum=9207766499679789&atk=1anf8igsvbsava7e","businessanalyst",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,5.78750322748922,0,0,0,0,0,0,0,1
